"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","06 Apr 2017","1","85.13","85.23","0.04","-0.90","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","2","82.38","82.45","0.02","-0.84","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","3","78.50","78.37","0.02","-0.64","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","4","75.57","75.97","0.02","-1.17","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","5","73.07","74.06","0.02","-1.76","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","6","74.09","74.02","0.16","-0.84","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","7","74.40","73.79","0.16","-0.31","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","8","72.08","71.45","0.16","-0.29","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","9","71.98","71.45","0.16","-0.39","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","10","73.88","73.28","0.16","-0.32","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","11","74.33","74.00","0.16","-0.58","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","12","77.64","77.55","0.04","-0.71","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","13","84.20","84.34","0.06","-0.96","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","14","87.77","87.88","0.22","-1.08","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","15","75.93","75.55","0.26","-0.64","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","16","88.15","87.79","0.42","-0.81","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","17","108.23","107.66","0.79","-0.98","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","18","102.92","102.70","0.65","-1.19","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","19","121.89","121.29","0.99","-1.15","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","20","101.98","100.98","0.38","-0.14","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","21","112.65","112.99","0.17","-1.27","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","22","141.32","141.51","0.14","-1.08","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","23","131.40","131.32","0.08","-0.76","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","24","102.85","102.87","0.08","-0.85","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","25","95.71","95.96","0.08","-1.09","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","26","98.88","99.19","0.09","-1.15","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","27","112.65","113.03","0.08","-1.21","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","28","123.79","124.23","0.08","-1.28","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","29","154.94","155.60","0.14","-1.56","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","30","124.00","124.22","0.08","-1.05","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","31","120.63","121.20","0.08","-1.40","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","32","112.38","113.02","0.13","-1.53","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","33","103.48","103.95","0.13","-1.36","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","34","101.39","102.02","0.13","-1.52","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","35","95.53","95.93","0.11","-1.27","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","36","85.09","85.33","0.06","-1.05","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","37","83.56","83.51","0.20","-0.90","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","38","83.56","83.50","0.21","-0.91","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","39","84.61","84.52","0.20","-0.87","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","40","87.90","87.86","0.09","-0.81","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","41","85.45","85.29","0.22","-0.82","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","42","98.94","99.14","0.38","-1.33","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","43","88.61","88.54","0.27","-0.96","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","44","85.33","85.36","0.23","-1.02","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","45","84.48","84.16","0.24","-0.67","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","46","87.64","87.78","0.30","-1.19","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","47","82.25","82.24","0.24","-0.98","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","06 Apr 2017","48","74.72","74.60","0.09","-0.73","0.00","0.23","0.2450","0.0084","0.2730"
"WEP","07 Apr 2017","1","86.50","86.44","0.04","-0.74","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","2","83.54","83.39","0.03","-0.64","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","3","80.42","80.33","0.02","-0.69","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","4","76.54","76.41","0.02","-0.65","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","5","74.70","74.39","0.02","-0.47","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","6","72.40","71.93","0.02","-0.31","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","7","71.02","70.43","0.02","-0.20","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","8","70.60","70.27","0.02","-0.46","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","9","69.32","69.43","0.02","-0.89","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","10","70.15","70.04","0.02","-0.67","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","11","70.96","70.32","0.02","-0.14","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","12","75.06","74.34","0.02","-0.06","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","13","75.99","75.54","0.22","-0.53","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","14","82.37","82.24","0.23","-0.86","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","15","74.79","74.39","0.36","-0.72","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","16","82.54","82.23","0.31","-0.76","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","17","86.94","86.48","0.41","-0.71","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","18","88.37","87.76","0.41","-0.56","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","19","90.87","89.88","0.43","-0.20","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","20","102.13","100.98","0.56","-0.17","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","21","93.17","92.51","0.34","-0.44","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","22","97.30","97.38","0.14","-0.98","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","23","95.63","95.96","0.08","-1.17","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","24","90.05","90.26","0.08","-1.05","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","25","87.81","87.87","0.08","-0.90","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","26","95.76","95.95","0.08","-1.03","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","27","103.73","103.99","0.12","-1.14","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","28","100.55","100.47","0.32","-1.00","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","29","114.21","114.89","0.65","-2.09","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","30","102.32","102.61","0.32","-1.37","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","31","119.51","120.51","0.16","-1.92","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","32","120.55","121.21","0.16","-1.59","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","33","123.86","124.22","0.16","-1.28","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","34","105.61","106.05","0.17","-1.37","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","35","89.76","90.24","0.18","-1.43","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","36","83.18","83.80","0.04","-1.42","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","37","82.35","82.38","0.17","-0.96","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","38","83.62","83.53","0.17","-0.84","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","39","84.77","84.41","0.16","-0.56","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","40","83.40","83.53","0.04","-0.93","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","41","83.76","83.82","0.15","-0.97","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","42","95.65","95.96","0.36","-1.43","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","43","87.62","87.84","0.25","-1.23","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","44","84.62","84.81","0.19","-1.14","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","45","79.94","79.79","0.10","-0.71","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","46","86.53","86.28","0.30","-0.81","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","47","76.80","76.39","0.16","-0.51","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","07 Apr 2017","48","70.29","70.01","0.06","-0.54","0.00","0.23","0.2450","0.0086","0.2774"
"WEP","08 Apr 2017","1","84.58","84.30","0.04","-0.54","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","2","82.59","82.24","0.03","-0.47","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","3","81.88","81.60","0.03","-0.54","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","4","78.31","77.91","0.02","-0.41","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","5","76.20","75.52","0.02","-0.13","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","6","74.53","74.08","0.02","-0.36","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","7","74.47","74.03","0.02","-0.36","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","8","73.20","72.62","0.02","-0.23","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","9","72.26","71.82","0.02","-0.37","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","10","70.85","70.44","0.02","-0.40","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","11","71.86","71.27","0.02","-0.21","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","12","72.53","71.82","0.04","-0.12","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","13","74.70","74.04","0.22","-0.35","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","14","75.16","74.64","0.28","-0.55","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","15","75.76","75.55","0.38","-0.96","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","16","85.21","85.38","0.38","-1.33","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","17","85.91","85.31","0.46","-0.65","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","18","83.45","82.85","0.35","-0.53","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","19","84.19","83.49","0.34","-0.43","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","20","87.47","86.54","0.24","-0.10","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","21","89.03","87.85","0.19","0.20","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","22","87.72","86.55","0.19","0.19","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","23","85.37","84.41","0.15","0.02","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","24","82.95","82.38","0.15","-0.36","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","25","78.83","78.28","0.09","-0.33","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","26","74.93","74.54","0.06","-0.45","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","27","75.24","74.54","0.06","-0.14","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","28","75.36","74.48","0.06","0.03","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","29","75.24","74.46","0.16","-0.16","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","30","74.12","73.41","0.06","-0.14","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","31","73.43","73.09","0.06","-0.51","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","32","71.67","71.53","0.05","-0.70","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","33","71.02","71.05","0.04","-0.86","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","34","78.12","78.13","0.21","-1.01","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","35","75.62","75.54","0.26","-0.96","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","36","75.56","75.48","0.34","-1.05","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","37","75.87","75.67","0.42","-1.01","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","38","82.46","82.22","0.42","-0.97","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","39","85.39","85.31","0.34","-1.04","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","40","86.79","86.89","0.32","-1.20","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","41","86.97","86.88","0.25","-0.95","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","42","87.80","87.75","0.23","-0.97","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","43","86.66","86.45","0.20","-0.77","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","44","85.55","85.25","0.21","-0.69","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","45","83.57","83.24","0.21","-0.66","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","46","76.27","75.49","0.21","-0.22","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","47","75.59","74.87","0.21","-0.28","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","08 Apr 2017","48","76.13","75.57","0.20","-0.42","0.00","0.23","0.2450","0.0093","0.3015"
"WEP","09 Apr 2017","1","81.48","80.66","0.23","-0.21","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","2","76.55","75.84","0.17","-0.25","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","3","76.37","75.53","0.17","-0.12","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","4","76.00","75.12","0.04","0.04","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","5","76.50","75.61","0.17","-0.07","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","6","76.31","75.45","0.03","0.03","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","7","73.27","72.41","0.16","-0.10","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","8","72.67","71.80","0.17","-0.09","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","9","71.53","70.70","0.16","-0.12","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","10","71.65","70.71","0.17","-0.02","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","11","72.93","71.93","0.17","0.03","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","12","71.61","70.68","0.19","-0.06","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","13","71.62","70.92","0.23","-0.32","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","14","71.99","71.40","0.24","-0.44","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","15","71.91","71.40","0.32","-0.60","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","16","75.75","75.10","0.32","-0.47","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","17","76.65","75.92","0.42","-0.49","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","18","78.13","77.45","0.38","-0.49","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","19","78.09","77.47","0.30","-0.47","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","20","82.74","82.13","0.22","-0.41","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","21","84.12","83.40","0.21","-0.29","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","22","80.13","79.43","0.20","-0.29","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","23","79.68","79.71","0.05","-0.88","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","24","79.49","79.45","0.05","-0.80","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","25","79.62","79.44","0.19","-0.81","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","26","80.28","79.73","0.41","-0.66","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","27","82.60","82.25","0.40","-0.84","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","28","83.71","83.37","0.38","-0.83","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","29","84.02","83.39","0.40","-0.57","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","30","82.94","82.26","0.38","-0.50","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","31","80.78","80.21","0.38","-0.61","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","32","82.49","82.25","0.41","-0.97","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","33","82.53","82.26","0.41","-0.94","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","34","80.00","79.77","0.42","-0.99","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","35","80.05","79.74","0.43","-0.91","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","36","80.43","79.66","0.94","-0.96","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","37","80.88","79.71","1.30","-0.92","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","38","86.50","85.22","1.32","-0.84","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","39","91.03","90.39","0.96","-1.12","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","40","92.21","91.83","0.70","-1.11","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","41","98.23","98.52","0.41","-1.50","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","42","100.75","100.97","0.40","-1.42","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","43","101.20","100.96","0.39","-0.95","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","44","95.02","94.49","0.41","-0.67","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","45","88.10","87.74","0.42","-0.85","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","46","85.26","84.27","0.42","-0.23","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","47","87.24","86.41","0.41","-0.37","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","09 Apr 2017","48","84.28","83.37","0.40","-0.28","0.00","0.23","0.2450","0.0096","0.3104"
"WEP","10 Apr 2017","1","75.55","74.95","0.06","-0.22","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","2","73.02","72.61","0.03","-0.38","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","3","71.66","70.97","0.03","-0.10","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","4","72.33","71.45","0.02","0.09","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","5","72.26","71.44","0.17","-0.11","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","6","71.27","70.44","0.17","-0.10","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","7","70.32","69.43","0.16","-0.03","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","8","70.17","69.42","0.17","-0.18","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","9","70.13","69.42","0.16","-0.21","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","10","70.16","69.44","0.17","-0.22","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","11","70.32","69.91","0.17","-0.52","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","12","72.28","71.74","0.19","-0.41","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","13","75.20","74.90","0.22","-0.69","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","14","84.82","84.26","0.34","-0.54","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","15","71.29","70.93","0.48","-0.88","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","16","72.54","71.94","0.46","-0.63","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","17","75.60","75.58","0.28","-1.02","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","18","75.43","75.16","0.25","-0.74","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","19","75.76","75.21","0.25","-0.46","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","20","75.74","75.22","0.04","-0.28","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","21","74.03","73.31","0.04","-0.09","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","22","76.02","75.28","0.02","-0.05","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","23","76.09","75.28","0.02","0.02","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","24","73.75","73.31","0.02","-0.34","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","25","71.43","71.18","0.02","-0.53","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","26","71.72","71.46","0.02","-0.52","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","27","73.49","73.30","0.02","-0.59","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","28","80.09","79.76","0.04","-0.47","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","29","80.48","79.68","0.09","-0.05","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","30","79.90","79.69","0.04","-0.59","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","31","79.49","79.18","0.04","-0.49","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","32","79.92","79.17","0.05","-0.06","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","33","79.87","79.17","0.05","-0.11","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","34","77.81","77.59","0.04","-0.58","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","35","75.21","75.16","0.02","-0.73","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","36","71.27","71.05","0.03","-0.57","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","37","70.30","70.03","0.04","-0.54","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","38","71.37","71.06","0.04","-0.49","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","39","72.02","71.35","0.04","-0.14","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","40","73.06","72.10","0.03","0.16","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","41","72.95","72.10","0.06","0.03","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","42","82.40","82.29","0.25","-0.90","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","43","80.18","79.80","0.20","-0.58","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","44","75.01","74.57","0.13","-0.46","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","45","71.47","71.05","0.07","-0.41","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","46","70.62","70.01","0.02","-0.18","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","47","65.07","64.54","0.03","-0.26","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","10 Apr 2017","48","63.03","62.44","0.04","-0.21","0.00","0.23","0.2450","0.0086","0.2790"
"WEP","11 Apr 2017","1","72.24","71.59","0.02","-0.13","0.00","0.23","0.2450","0.0084","0.2736"
"WEP","11 Apr 2017","2","70.82","70.48","0.00","-0.41","0.00","0.23","0.2450","0.0084","0.2736"
"WEP","11 Apr 2017","3","71.16","70.47","0.00","-0.06","0.00","0.23","0.2450","0.0084","0.2736"
